id,sno,state,district,factly_nam,category,type,facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,ppe,n95,bio_med_wa,address,result_num,status,formatted_,place_id,location_t,lat,long,row_number,layer,path,faclty_nam,date
1075,1075,Maharashtra,MUMBAI,"A2 Sukhadwala
Mansion",DCCC,"Other than
Hospital",19970,100,100,0,0,0,0,0,100,120,1,"A2 Sukhadwala
Mansion MUMBAI Maharashtra",,,,ChIJZTnv5cLR5zsRnAgZoEHHCMs,,18.9377879,72.8337879,1508,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1076,1076,Maharashtra,MUMBAI,B1 Hotel Kausar,DCCC,"Other than
Hospital",21471,13,0,13,0,0,0,0,53,98,1,B1 Hotel Kausar MUMBAI Maharashtra,,,,ChIJ20gisiTO5zsR79py_kzkivo,,18.9542386,72.8346635,1509,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1077,1077,Maharashtra,MUMBAI,PS1 Hotel Golden Ark,DCCC,"Other than
Hospital",25330,72,0,72,0,0,0,0,10,35,1,PS1 Hotel Golden Ark MUMBAI Maharashtra,,,,ChIJ--5skom35zsRZDW4SEuo2rg,,19.1552896,72.8512986,1510,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1078,1078,Maharashtra,MUMBAI,"HW1 Hotel Mini
Panjab / Delmon Hotel",DCCC,Other than Hospital,25196,24,0,24,0,0,0,0,0,0,1,"HW1 Hotel Mini
Panjab / Delmon Hotel MUMBAI Maharashtra",,,,ChIJjzjPrD_J5zsRtM-BY3CjMEY,,19.0654059,72.8311396,1511,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1079,1079,Maharashtra,MUMBAI,"HE2 Nirmal Nagar
Municipal School",DCCC,"Other than
Hospital",24790,20,20,0,0,0,0,0,0,0,1,"HE2 Nirmal Nagar
Municipal School MUMBAI Maharashtra",,,,ChIJLwns3RvJ5zsRJ2HW1iBPMR8,,19.0654338,72.8449014,1512,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1080,1080,Maharashtra,MUMBAI,"B1 Al-Baari Khidmat
Hotel",DCCC,"Other than
Hospital",21176,6,0,6,0,0,0,0,89,111,1,"B1 Al-Baari Khidmat
Hotel MUMBAI Maharashtra",,,,ChIJ6VCbf1Cw5zsRKV88gEQ3w5g,,19.2764428,72.8633395,1513,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1081,1081,Maharashtra,MUMBAI,KE2 SAMBHAJI NAGAR MUNICIPAL SCHOOL,DCCC,Other than Hospital,24829,25,25,0,0,0,0,0,0,0,1,KE2 SAMBHAJI NAGAR MUNICIPAL SCHOOL MUMBAI Maharashtra,,,,ChIJwe1EZjDG5zsRaYxkjY_tpF0,,19.0759837,72.8776559,1514,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1082,1082,Maharashtra,MUMBAI,"D2 Tukaram Javaji
Bldg. School",DCCC,"Other than
Hospital",24686,50,50,0,0,0,0,0,0,0,1,"D2 Tukaram Javaji
Bldg. School MUMBAI Maharashtra",,,,ChIJhZBMx3LO5zsRPwot6h50ryQ,,18.9653477,72.8145228,1515,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
3043,3043,Maharashtra,PUNE,,DCCC,Other than Hospital,32195,36,25,11,0,0,0,0,40,50,1,,0,OK,"255-275, Maulodina Marg, Khadki Bazar, Khadki, Pune, Maharashtra 411003, India",ChIJH8LxGRjBwjsRq0ypJjGixh0,ROOFTOP,18.5665154,73.8507431,,,,"Jijamata Primary School, Khadki",15th September 2020
1083,1083,Maharashtra,MUMBAI,E1 Amber Palace,DCCC,"Other than
Hospital",21459,36,0,36,0,0,0,0,25,112,1,E1 Amber Palace MUMBAI Maharashtra,,,,ChIJewb3LT7O5zsRU9GzyRXRSyc,,18.962288,72.8286313,1516,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1084,1084,Maharashtra,MUMBAI,FN1 A1 rest house,DCCC,"Other than
Hospital",25164,10,0,10,0,0,0,0,0,0,1,FN1 A1 rest house MUMBAI Maharashtra,,,,ChIJPeH_qdjO5zsRE6Mo0HpzPy4,,19.0167405,72.8430757,1517,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1085,1085,Maharashtra,MUMBAI,KE2 HSBT VERAVALI MUNICIPAL SCHOOL,DCCC,Other than Hospital,24722,130,130,0,0,0,0,0,0,0,1,KE2 HSBT VERAVALI MUNICIPAL SCHOOL MUMBAI Maharashtra,,,,ChIJDwz5m9-35zsRuEFzWD7G8aQ,,19.1315943,72.8726665,1518,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1086,1086,Maharashtra,MUMBAI,"GN2 Prabhat Nursing
Home",DCCC,Hospital,24594,10,10,0,0,0,0,0,50,50,1,"GN2 Prabhat Nursing
Home MUMBAI Maharashtra",,,,ChIJARMtaC3J5zsREiaNxBh4NmQ,,19.0374013,72.8397678,1519,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1087,1087,Maharashtra,MUMBAI,"GS1 Visawa Govt.
Guest House",DCCC,"Other than
Hospital",21499,63,0,63,0,0,0,0,45,112,1,"GS1 Visawa Govt.
Guest House MUMBAI Maharashtra",,,,ChIJzVBADZrO5zsRhQLh5MhdFv8,,19.0030915,72.8154422,1520,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1088,1088,Maharashtra,MUMBAI,PN1 Sea Side Inn,DCCC,"Other than
Hospital",25351,10,0,10,0,0,0,0,0,0,1,PN1 Sea Side Inn MUMBAI Maharashtra,,,,ChIJ7ZrPB0TJ5zsRgBRB9XDgv_0,,19.0456849,72.8192604,1521,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1089,1089,Maharashtra,MUMBAI,KE2 NATVAR NAGAR MUNICIPAL SCHOOL,DCCC,Other than Hospital,24755,40,40,0,0,0,0,0,0,0,0,KE2 NATVAR NAGAR MUNICIPAL SCHOOL MUMBAI Maharashtra,,,,ChIJ4yZlUdW35zsRg92NjhiltbQ,,19.1291009,72.8519525,1522,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1090,1090,Maharashtra,MUMBAI,E2 Hume High school,DCCC,"Other than
Hospital",24642,72,72,0,0,0,0,0,0,0,1,E2 Hume High school MUMBAI Maharashtra,,,,ChIJVQLCtUDO5zsR4d0QFjCDvhU,,18.9667678,72.8330864,1523,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1091,1091,Maharashtra,MUMBAI,D1 Hotel Sahara,DCCC,"Other than
Hospital",25148,17,0,17,0,0,0,0,0,0,1,D1 Hotel Sahara MUMBAI Maharashtra,,,,ChIJL2EDdq7J5zsR3sne5yFwzRM,,19.0957428,72.8538296,1524,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1092,1092,Maharashtra,MUMBAI,FS2 Parel Bhoiwada Municipal School,DCCC,Other than Hospital,24710,120,120,0,0,0,0,0,2,2,1,FS2 Parel Bhoiwada Municipal School MUMBAI Maharashtra,,,,ChIJq6qqhuPO5zsRlI0qF_hC5VY,,19.0048483,72.8460146,1525,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1093,1093,Maharashtra,MUMBAI,FS1 Rajdoot Hotel,DCCC,"Other than
Hospital",21483,20,0,20,0,0,0,0,36,135,1,FS1 Rajdoot Hotel MUMBAI Maharashtra,,,,ChIJpaxn_FbO5zsRZ3S1aXRsZgo,,18.9864533,72.8429741,1526,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1094,1094,Maharashtra,MUMBAI,PS1 OYO TownHouse (Arma Hospitality Pvt. ltd.),DCCC,Other than Hospital,25340,100,0,100,0,0,0,0,0,0,1,PS1 OYO TownHouse (Arma Hospitality Pvt. ltd.) MUMBAI Maharashtra,,,,ChIJw_y4nD3J5zsR1brM6dJ1W0M,,19.05739,72.83649,1527,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1095,1095,Maharashtra,MUMBAI,HE1 Hotel Midland,DCCC,"Other than
Hospital",25211,14,0,14,0,0,0,0,0,0,1,HE1 Hotel Midland MUMBAI Maharashtra,,,,ChIJoTWUbgfJ5zsR5YSR5eoL8u0,,19.080997,72.843715,1528,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
2122,2122,Maharashtra,PALGHAR,Platinum Hospital,DCH,"Private
 Hospitals",30010,60,60,0,60,15,7,1,1000,2000,1,Platinum Hospital PALGHAR Maharashtra,0,OK,"Shree Sankalp Siddhi Complex, opposite to Range Office, Golani Naka, Vasai East, Mumbai, Maharashtra 401208, India",ChIJfwuLyCqp5zsRBtPXy2Vq8Tg,GEOMETRIC_CENTER,19.4053117,72.8498863,,,,,15th September 2020
1096,1096,Maharashtra,MUMBAI,"S2 Varsha Nagar
Municipal school",DCCC,"Other than
Hospital",24743,400,400,0,0,0,0,0,0,0,1,"S2 Varsha Nagar
Municipal school MUMBAI Maharashtra",,,,ChIJtUAEDMTH5zsRhSSaQkn-rbE,,19.105525,72.915389,1529,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1097,1097,Maharashtra,MUMBAI,GN2 Dharavi Sport Complex Raiv Gandhi Nagar Dharavin(JumboSite),DCCC,Other than Hospital,24620,100,100,0,0,0,0,0,500,500,1,GN2 Dharavi Sport Complex Raiv Gandhi Nagar Dharavin(JumboSite) MUMBAI Maharashtra,,,,ChIJkzzDI9rI5zsRm7YvOaZoyvg,,19.049531,72.8573561,1530,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1098,1098,Maharashtra,MUMBAI,KW1 Hotel Oyester,DCCC,"Other than
Hospital",25375,52,0,52,0,0,0,0,0,0,1,KW1 Hotel Oyester MUMBAI Maharashtra,,,,ChIJq-osjdXJ5zsRckouEZjTWq8,,19.1238537,72.846405,1531,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1099,1099,Maharashtra,MUMBAI,"RS2 Akurli Road
Municipal School",DCCC,"Other than
Hospital",24776,125,125,0,0,0,0,0,0,0,1,"RS2 Akurli Road
Municipal School MUMBAI Maharashtra",,,,ChIJlSUexiG35zsRIULsgd8HySE,,19.2023016,72.8535095,1532,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1100,1100,Maharashtra,MUMBAI,"D2 Tardeo Municipal
School",DCCC,"Other than
Hospital",24663,100,100,0,0,0,0,0,0,0,1,"D2 Tardeo Municipal
School MUMBAI Maharashtra",,,,ChIJR0Fhk3PO5zsRyXB0BrhDw5g,,18.9675954,72.8141444,1533,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1101,1101,Maharashtra,MUMBAI,C1 Sharda Hotel,DCCC,"Other than
Hospital",21165,48,0,48,0,0,0,0,30,90,1,C1 Sharda Hotel MUMBAI Maharashtra,,,,ChIJ3Sh2CRnO5zsRNS9BR1Q1eT8,,18.946758,72.827076,1534,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1102,1102,Maharashtra,MUMBAI,PN1 Green Star,DCCC,"Other than
Hospital",25276,30,0,30,0,0,0,0,0,0,1,PN1 Green Star MUMBAI Maharashtra,,,,ChIJ5ducUnLJ5zsRpKGkxwcC42U,,19.111232,72.865898,1535,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1103,1103,Maharashtra,MUMBAI,B2 Kesar Baug Trust,DCCC,"Other than
Hospital",24675,92,92,0,0,0,0,0,0,0,1,B2 Kesar Baug Trust MUMBAI Maharashtra,,,,ChIJfRwqJfC45zsRnFZM9Ey4HyM,,19.171082,72.9575009,1537,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1104,1104,Maharashtra,MUMBAI,"*NAIGAON
METERNITY HOME",DCCC,Hospital,24032,15,15,0,0,0,0,0,100,100,1,"*NAIGAON
METERNITY HOME MUMBAI Maharashtra",,,,ChIJTfkayuDO5zsRtqLq-nbONyo,,19.0106664,72.8468911,1538,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1105,1105,Maharashtra,MUMBAI,D1 Hotel Sun City,DCCC,"Other than
Hospital",21435,12,0,12,0,0,0,0,35,125,1,D1 Hotel Sun City MUMBAI Maharashtra,,,,ChIJl6EZqBHO5zsRT7JnjXkend8,,18.95657,72.819011,1539,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1106,1106,Maharashtra,MUMBAI,"RS2 Mahatma
Gandhi Municipal School",DCCC,Other than Hospital,24765,160,160,0,0,0,0,0,0,0,1,"RS2 Mahatma
Gandhi Municipal School MUMBAI Maharashtra",,,,ChIJjfG82dPI5zsRM9EaG5XUA4Y,,19.0428757,72.8596033,1540,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1107,1107,Maharashtra,MUMBAI,"PN2 Dindoshi Urdu
School (Bldg)",DCCC,"Other than
Hospital",24652,132,132,0,0,0,0,0,0,0,0,"PN2 Dindoshi Urdu
School (Bldg) MUMBAI Maharashtra",,,,ChIJ7d820ge35zsRR46KaSfyr54,,19.1782214,72.8627753,1541,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1108,1108,Maharashtra,MUMBAI,A1 Welcome Hotel,DCCC,"Other than
Hospital",21151,40,0,40,0,0,0,0,23,100,1,A1 Welcome Hotel MUMBAI Maharashtra,,,,ChIJm9FlO_LR5zsR2_vuPsKnj7I,,18.937954,72.838006,1542,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
2307,2307,Maharashtra,NAGPUR,,DCH,Private Hospitals,18777,43,13,30,43,17,9,1,20,150,1,,0,OK,"Wardha Road Ramdaspeth 3 Farmland Panchsheel Square, Ramdaspeth, Nagpur, Maharashtra 440012, India",ChIJE8x0UiDB1DsROvJ9tEunxeo,GEOMETRIC_CENTER,21.1381665,79.0791422,,,,Ganga Care Hospital Nagpur,15th September 2020
1109,1109,Maharashtra,MUMBAI,"GS2 PODDAR
HOSPITAL",DCCC,Hospital,20824,191,191,0,0,0,0,0,75,150,1,"GS2 PODDAR
HOSPITAL MUMBAI Maharashtra",,,,ChIJoWP-gZDO5zsRPanQrN0QZp0,,19.0019788,72.8161081,1543,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1110,1110,Maharashtra,MUMBAI,"DIAMOND JUBILEE
SCHOOL (PAKH)",DCCC,"Other than
Hospital",25582,36,36,0,0,0,0,0,100,100,1,"DIAMOND JUBILEE
SCHOOL (PAKH) MUMBAI Maharashtra",,,,ChIJOb07ejzO5zsRf2PO2Q2d9a4,,18.9579052,72.833408,1544,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1111,1111,Maharashtra,MUMBAI,"HE2 IES HARNE
GURUJI VIDYALAYA",DCCC,"Other than
Hospital",24804,20,20,0,0,0,0,0,0,0,1,"HE2 IES HARNE
GURUJI VIDYALAYA MUMBAI Maharashtra",,,,ChIJqaqqcdzO5zsRfKEYazBUlPo,,19.021689,72.8484193,1545,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1112,1112,Maharashtra,MUMBAI,"D1 Hotel Girgaon
Palace",DCCC,"Other than
Hospital",21361,26,0,26,0,0,0,0,50,120,1,"D1 Hotel Girgaon
Palace MUMBAI Maharashtra",,,,ChIJc4OzwhDO5zsRXvnuQPYIwA8,,18.9553318,72.8206507,1546,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1113,1113,Maharashtra,MUMBAI,"C2 Halai Bhatia
Mahajan Hall",DCCC,"Other than
Hospital",24698,30,30,0,0,0,0,0,0,0,1,"C2 Halai Bhatia
Mahajan Hall MUMBAI Maharashtra",,,,ChIJkVdm2CLO5zsR52NdzPqYAWE,,19.0759837,72.8776559,1547,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
1114,1114,Maharashtra,MUMBAI,* ENT Hospital,DCCC,Hospital,19968,50,30,20,0,0,0,0,100,123,1,* ENT Hospital MUMBAI Maharashtra,,,,ChIJX-PW0_u45zsRICHjV8hQ8BU,,19.175781,72.9527388,1548,Refactored,"Point?crs=EPSG:4326&field=fid:string(254,0)&field=sno:string(254,0)&field=state:string(254,0)&field=district:string(254,0)&field=faclty_nam:string(254,0)&field=type:string(254,0)&field=Facility_i:string(254,0)&field=iso_minus_:string(254,0)&field=iso_con",,15th September 2020
